,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,side,localized_name,my_hero_rating
1941,1381761565,132,False,1670,5,0,18,2015-04-07 16:29:37,,3,1,6,,0,,1,Dire,Sven,1
2116,1371309373,131,True,3949,1,0,29,2015-04-03 15:54:06,,6,8,18,,0,,0,Dire,Tidehunter,1
1842,1366522794,131,True,3046,1,0,112,2015-04-01 16:27:14,,0,10,5,,0,,0,Dire,Winter Wyvern,5
58,1364286367,131,False,2580,1,0,110,2015-03-31 17:10:21,,2,2,10,,0,,1,Dire,Phoenix,1
653,1346006733,1,True,2874,5,0,59,2015-03-24 17:02:15,,8,3,10,,0,,1,Radiant,Huskar,1
497,1343669012,129,False,1871,5,0,22,2015-03-23 18:38:11,,5,1,16,,0,,1,Dire,Zeus,4
1287,1343392013,130,True,2622,1,0,5,2015-03-23 16:20:42,,4,7,10,,0,,0,Dire,Crystal Maiden,5
90,1338265377,3,True,3630,1,0,51,2015-03-21 18:53:00,,12,5,12,,0,,1,Radiant,Clockwerk,1
59,1338130140,3,True,2694,1,0,110,2015-03-21 17:52:38,,6,2,12,,0,,1,Radiant,Phoenix,1
1109,1325367264,132,True,3661,1,0,71,2015-03-16 17:07:35,,5,10,9,,0,,0,Dire,Spirit Breaker,2
2228,1325204042,3,False,3047,1,0,13,2015-03-16 15:47:29,,10,6,9,,0,,0,Radiant,Puck,3
1983,1296258581,1,False,3009,1,0,33,2015-03-05 12:56:29,,3,10,8,,0,,0,Radiant,Enigma,2
782,1292296575,132,False,3348,1,0,103,2015-03-03 18:27:34,,12,8,20,,0,,1,Dire,Elder Titan,1
1110,1292215818,4,True,2213,1,0,71,2015-03-03 17:43:04,,9,5,12,,0,,1,Radiant,Spirit Breaker,2
116,1289856642,130,False,3163,1,0,3,2015-03-02 17:23:56,,3,6,21,,0,,1,Dire,Bane,5
1288,1289662691,2,True,1888,1,0,5,2015-03-02 16:23:10,,6,2,9,,0,,1,Radiant,Crystal Maiden,5
2233,1287144904,131,True,2338,1,0,58,2015-03-01 18:02:11,,5,4,5,,0,,0,Dire,Enchantress,5
828,1286951737,132,True,3358,1,0,26,2015-03-01 16:57:26,,5,5,19,,0,,0,Dire,Lion,5
1984,1280298661,129,True,2880,1,0,33,2015-02-27 18:11:33,,7,7,9,,0,,0,Dire,Enigma,2
600,1280175947,1,True,2528,1,0,72,2015-02-27 17:15:55,,8,1,17,,0,,1,Radiant,Gyrocopter,5
1843,1277178014,1,True,2915,1,0,112,2015-02-26 16:59:48,,3,4,10,,0,,1,Radiant,Winter Wyvern,5
1194,1257824511,128,True,3801,1,0,88,2015-02-20 18:05:38,,3,11,16,,0,,0,Dire,Nyx Assassin,2
1844,1257675233,2,True,2902,1,0,112,2015-02-20 17:02:53,,3,3,18,,0,,1,Radiant,Winter Wyvern,5
1195,1226604309,1,False,2892,1,0,88,2015-02-10 12:29:32,,3,5,8,,0,,0,Radiant,Nyx Assassin,2
1795,1207506329,2,True,2867,1,0,21,2015-02-02 16:51:13,,6,5,12,,0,,1,Radiant,Windranger,3
829,1195043156,130,True,3856,1,0,26,2015-01-28 16:52:02,,11,7,9,,0,,0,Dire,Lion,5
1860,1192675831,1,True,2388,1,0,52,2015-01-27 16:41:44,,0,3,11,,0,,1,Radiant,Leshrac,3
1289,1190617596,129,False,2232,1,0,5,2015-01-26 17:20:53,,6,4,11,,0,,1,Dire,Crystal Maiden,5
1111,1188451817,131,False,2490,1,0,71,2015-01-25 17:07:06,,2,6,20,,0,,1,Dire,Spirit Breaker,2
1112,1188357376,3,True,2168,1,0,71,2015-01-25 16:23:13,,3,0,10,,0,,1,Radiant,Spirit Breaker,2
165,1176817135,132,True,2628,1,0,64,2015-01-20 17:36:36,,0,6,5,,0,,0,Dire,Jakiro,3
268,1172385476,1,True,2190,1,0,35,2015-01-18 15:57:25,,9,4,17,,0,,1,Radiant,Sniper,3
1373,1165197922,130,True,3196,2,0,79,2015-01-15 17:33:22,,3,8,12,,0,,0,Dire,Shadow Demon,1
924,1164009099,1,False,2505,22,0,45,2015-01-15 06:59:24,,2,8,15,,0,,0,Radiant,Pugna,4
444,1159023158,130,True,3256,22,0,62,2015-01-12 17:44:38,,5,10,12,,0,,0,Dire,Bounty Hunter,3
601,1158914061,2,False,2842,22,0,72,2015-01-12 16:46:49,,4,7,9,,0,,0,Radiant,Gyrocopter,5
1290,1149629999,128,True,1802,1,0,5,2015-01-08 17:45:44,,2,7,4,,0,,0,Dire,Crystal Maiden,5
1291,1147293347,4,True,3047,1,0,5,2015-01-07 17:38:07,,9,6,24,,0,,1,Radiant,Crystal Maiden,5
468,1142728124,2,False,2713,1,0,90,2015-01-05 17:52:49,,1,8,4,,0,,0,Radiant,Keeper of the Light,5
1177,1142532806,132,True,2304,1,0,32,2015-01-05 16:24:36,,6,9,8,,0,,0,Dire,Riki,3
1113,1140560879,128,False,3223,1,0,71,2015-01-04 17:54:09,,17,3,25,,0,,1,Dire,Spirit Breaker,2
2235,1140478539,128,True,1735,1,0,80,2015-01-04 17:15:30,,0,4,1,,0,,0,Dire,Lone Druid,3
1292,1118211866,3,True,2799,1,0,5,2014-12-26 18:20:43,,3,8,17,,0,,1,Radiant,Crystal Maiden,5
117,1118085368,3,False,3251,1,0,3,2014-12-26 17:21:36,,9,7,18,,0,,0,Radiant,Bane,5
292,1115641541,3,False,4518,1,0,83,2014-12-25 16:34:01,,1,10,20,,0,,0,Radiant,Treant Protector,2
830,1114514947,3,False,3031,1,0,26,2014-12-25 06:58:37,,9,3,13,,0,,0,Radiant,Lion,5
1138,1113657867,3,False,2749,5,0,89,2014-12-24 18:04:16,,4,3,6,,0,,0,Radiant,Naga Siren,3
968,1085607136,130,False,2475,1,0,84,2014-12-12 09:59:41,,6,3,13,,0,,1,Dire,Ogre Magi,5
1196,1085376402,128,True,3324,4,0,88,2014-12-12 07:10:05,,3,11,18,,0,,0,Dire,Nyx Assassin,2
516,1061484176,128,False,1730,1,0,96,2014-11-30 18:33:07,,2,1,8,,0,,1,Dire,Centaur Warrunner,2
1796,1061393391,131,True,2434,1,0,21,2014-11-30 17:45:18,,1,9,3,,0,,0,Dire,Windranger,3
1861,1056140810,131,True,4074,1,0,52,2014-11-28 17:17:30,,7,10,15,,0,,0,Dire,Leshrac,3
1154,1053953414,1,True,2462,1,0,85,2014-11-27 17:37:08,,4,2,16,,0,,1,Radiant,Undying,1
969,1053057238,131,False,3283,1,0,84,2014-11-27 10:37:52,,1,9,17,,0,,1,Dire,Ogre Magi,5
2117,1051751232,129,False,3049,1,0,29,2014-11-26 16:57:43,,4,6,13,,0,,1,Dire,Tidehunter,1
517,1050816425,3,False,1909,1,0,96,2014-11-26 09:26:08,,2,4,4,,0,,0,Radiant,Centaur Warrunner,2
71,1050754145,2,True,1859,1,0,94,2014-11-26 08:43:13,,2,3,4,,0,,1,Radiant,Medusa,3
1797,1048693056,1,True,2868,1,0,21,2014-11-25 08:58:59,,9,4,11,,0,,1,Radiant,Windranger,3
1535,1038941566,2,False,1794,1,0,31,2014-11-21 09:45:11,,3,9,6,,0,,0,Radiant,Lich,5
269,1027450170,129,False,1855,1,0,35,2014-11-15 16:09:50,,11,0,5,,0,,1,Dire,Sniper,3
1374,1026180264,3,True,3164,1,0,79,2014-11-15 06:38:43,,2,8,18,,0,,1,Radiant,Shadow Demon,1
1293,1026101156,131,True,2637,1,0,5,2014-11-15 05:47:50,,0,9,9,,0,,0,Dire,Crystal Maiden,5
1924,1023212163,131,True,3994,1,0,40,2014-11-13 17:48:37,,0,2,12,,2,,0,Dire,Venomancer,1
783,1009579324,1,True,3131,1,0,103,2014-11-07 10:02:01,,5,5,14,,0,,1,Radiant,Elder Titan,1
1342,1009504253,130,True,2189,1,0,68,2014-11-07 09:17:31,,1,7,5,,0,,0,Dire,Ancient Apparition,5
1598,1007600471,4,False,3130,1,0,16,2014-11-06 11:06:41,,5,12,9,,0,,0,Radiant,Sand King,1
1823,1007222901,131,True,3907,1,0,63,2014-11-06 06:54:27,,9,4,9,,0,,0,Dire,Weaver,3
185,1003345153,2,True,3451,1,0,87,2014-11-04 09:25:03,,3,7,22,,0,,1,Radiant,Disruptor,5
1375,1001249103,1,True,2236,1,0,79,2014-11-03 09:22:08,,2,1,10,,0,,1,Radiant,Shadow Demon,1
1294,995248698,132,True,3549,1,0,5,2014-10-31 17:03:40,,3,14,19,,0,,0,Dire,Crystal Maiden,5
667,994338608,1,True,2824,1,0,36,2014-10-31 10:11:51,,8,4,9,,0,,1,Radiant,Necrophos,3
1599,978574514,1,True,3480,1,0,16,2014-10-23 15:49:08,,8,8,19,,0,,1,Radiant,Sand King,1
1376,974995538,132,True,2840,1,0,79,2014-10-21 17:33:09,,2,8,10,,0,,0,Dire,Shadow Demon,1
784,964327175,132,True,2650,1,0,103,2014-10-16 16:45:49,,1,6,5,,0,,0,Dire,Elder Titan,1
785,962547724,3,False,3532,1,0,103,2014-10-15 17:39:34,,8,6,18,,0,,0,Radiant,Elder Titan,1
970,958771499,2,False,2432,1,0,84,2014-10-13 16:30:16,,2,9,12,,0,,0,Radiant,Ogre Magi,5
1343,954570770,129,False,2182,1,0,68,2014-10-11 17:46:49,,1,5,12,,0,,1,Dire,Ancient Apparition,5
270,948397231,128,True,3635,1,0,35,2014-10-08 17:05:15,,7,8,4,,0,,0,Dire,Sniper,3
72,944530296,129,False,3047,1,0,94,2014-10-06 16:40:06,,2,1,4,,0,,1,Dire,Medusa,3
518,942583708,132,True,3397,1,0,96,2014-10-05 17:25:53,,3,8,25,,0,,0,Dire,Centaur Warrunner,2
1798,939809513,129,False,3105,1,0,21,2014-10-04 15:41:14,,5,3,6,,0,,1,Dire,Windranger,3
2118,929589580,3,False,2385,1,0,29,2014-09-29 16:14:44,,1,4,8,,0,,0,Radiant,Tidehunter,1
831,927631416,2,False,2970,1,0,26,2014-09-28 16:54:17,,1,13,7,,0,,0,Radiant,Lion,5
1671,926255887,2,True,1916,1,0,20,2014-09-28 07:02:21,,4,3,11,,0,,1,Radiant,Vengeful Spirit,2
2222,926051186,131,False,3164,1,0,19,2014-09-28 05:00:57,,4,5,14,,0,,1,Dire,Tiny,3
73,924954379,4,True,3205,1,0,94,2014-09-27 16:09:58,,6,4,11,,0,,1,Radiant,Medusa,3
1799,923863413,130,True,3490,1,0,21,2014-09-27 08:46:29,,13,9,17,,0,,0,Dire,Windranger,3
1672,922314280,3,True,3503,1,0,20,2014-09-26 16:16:41,,4,11,20,,0,,1,Radiant,Vengeful Spirit,2
1295,922232367,131,False,916,1,0,5,2014-09-26 15:48:15,,2,3,7,,0,,1,Dire,Crystal Maiden,5
1824,919684279,131,True,2154,1,0,63,2014-09-25 16:06:14,,3,8,8,,0,,0,Dire,Weaver,3
1825,906925736,3,True,2250,1,0,63,2014-09-19 17:22:27,,1,4,8,,0,,1,Radiant,Weaver,3
1826,904425194,1,False,2393,1,0,63,2014-09-18 13:28:31,,8,4,4,,0,,0,Radiant,Weaver,3
1827,902657441,2,True,3148,1,0,63,2014-09-17 14:49:23,,14,5,15,,0,,1,Radiant,Weaver,3
2094,894475514,1,False,1967,1,0,43,2014-09-13 17:31:55,,3,7,9,,0,,0,Radiant,Death Prophet,3
1296,889660443,128,True,3710,1,0,5,2014-09-11 16:03:27,,6,9,12,,0,,0,Dire,Crystal Maiden,5
519,887784466,131,False,3029,1,0,96,2014-09-10 16:48:47,,3,5,13,,0,,1,Dire,Centaur Warrunner,2
410,885753889,3,True,2538,1,0,57,2014-09-09 16:02:23,,2,0,4,,0,,1,Radiant,Omniknight,1
2119,883763700,132,False,3548,1,0,29,2014-09-08 15:54:39,,1,5,27,,0,,1,Dire,Tidehunter,1
1673,881633058,131,True,2156,1,0,20,2014-09-07 16:01:35,,2,9,12,,0,,0,Dire,Vengeful Spirit,2
1925,881472998,130,True,2434,1,0,40,2014-09-07 14:54:47,,3,10,6,,0,,0,Dire,Venomancer,1
1926,879172785,3,True,3668,1,0,40,2014-09-06 17:08:55,,3,8,22,,0,,1,Radiant,Venomancer,1
520,879019373,4,True,3270,1,0,96,2014-09-06 16:03:56,,9,5,13,,0,,1,Radiant,Centaur Warrunner,2
2042,878592855,2,True,3981,1,0,77,2014-09-06 13:19:07,,7,8,16,,0,,1,Radiant,Lycan,3
925,873999597,131,True,1486,1,0,45,2014-09-04 14:24:56,,0,3,0,,2,,0,Dire,Pugna,4
1436,873914385,4,False,1952,1,0,73,2014-09-04 13:35:09,,1,7,8,,0,,0,Radiant,Alchemist,3
1674,872603207,4,True,2688,2,0,20,2014-09-03 16:28:54,,0,7,7,,0,,1,Radiant,Vengeful Spirit,2
832,869033730,3,True,2388,1,0,26,2014-09-01 12:41:05,,4,4,12,,0,,1,Radiant,Lion,5
1828,863563931,1,False,3268,1,0,63,2014-08-29 16:40:52,,8,6,6,,0,,0,Radiant,Weaver,3
1344,862455848,2,True,2130,1,0,68,2014-08-29 06:23:49,,3,4,8,,0,,1,Radiant,Ancient Apparition,5
1675,862417443,132,False,1285,1,0,20,2014-08-29 05:51:53,,2,2,9,,0,,1,Dire,Vengeful Spirit,2
2153,861739226,131,False,2124,1,0,12,2014-08-28 17:51:29,,6,1,7,,0,,1,Dire,Phantom Lancer,3
118,857534043,129,False,3080,1,0,3,2014-08-26 13:11:45,,6,4,9,,0,,1,Dire,Bane,5
1927,840208050,1,False,3386,1,0,40,2014-08-17 08:57:27,,6,9,24,,0,,0,Radiant,Venomancer,1
119,833072537,0,False,2681,1,0,3,2014-08-13 12:50:54,,2,11,5,,0,,0,Radiant,Bane,5
729,829396988,131,True,2610,1,0,38,2014-08-11 12:42:16,,2,8,15,,0,,0,Dire,Beastmaster,1
1345,813825479,132,False,2799,1,0,68,2014-08-03 05:59:13,,1,2,16,,0,,1,Dire,Ancient Apparition,5
1346,808950707,130,False,2428,1,0,68,2014-07-31 15:41:31,,4,4,6,,0,,1,Dire,Ancient Apparition,5
521,799155267,132,False,2694,1,0,96,2014-07-26 15:58:21,,9,6,19,,0,,1,Dire,Centaur Warrunner,2
1377,795302114,132,False,3202,1,0,79,2014-07-24 17:16:23,,10,3,14,,0,,1,Dire,Shadow Demon,1
411,787226471,3,False,3873,1,0,57,2014-07-20 15:33:09,,0,6,6,,0,,0,Radiant,Omniknight,1
412,783180118,132,False,3201,1,0,57,2014-07-18 15:44:01,,0,5,6,,0,,1,Dire,Omniknight,1
413,777849495,129,True,3891,1,0,57,2014-07-15 17:31:04,,3,7,11,,0,,0,Dire,Omniknight,1
1347,774303281,132,False,2235,1,0,68,2014-07-13 16:41:08,,4,7,15,,0,,1,Dire,Ancient Apparition,5
1348,763626172,2,False,2024,1,0,68,2014-07-07 15:08:28,,0,5,7,,0,,0,Radiant,Ancient Apparition,5
522,754436259,129,True,3702,1,0,96,2014-07-02 16:17:48,,4,8,14,,1,,0,Dire,Centaur Warrunner,2
926,751975910,131,False,3705,2,0,45,2014-07-01 10:54:08,,8,6,15,,0,,1,Dire,Pugna,4
1378,751893605,131,True,1945,2,0,79,2014-07-01 10:08:59,,0,6,4,,0,,0,Dire,Shadow Demon,1
1316,751841229,131,True,1357,1,0,6,2014-07-01 09:29:59,,1,3,1,,0,,0,Dire,Drow Ranger,3
1600,751689614,1,True,3915,1,0,16,2014-07-01 07:45:22,,6,7,24,,0,,1,Radiant,Sand King,1
1468,750025002,131,False,2608,1,0,42,2014-06-30 10:06:15,,6,1,12,,0,,1,Dire,Wraith King,3
1601,748649221,130,True,2480,1,0,16,2014-06-29 14:18:46,,2,6,13,,0,,0,Dire,Sand King,1
1602,746220127,4,False,2241,1,0,16,2014-06-28 09:32:30,,1,9,10,,0,,0,Radiant,Sand King,1
24,746138203,129,False,1863,1,0,4,2014-06-28 08:39:26,,4,5,6,,0,,1,Dire,Bloodseeker,3
654,741382344,2,True,3022,1,0,59,2014-06-25 16:42:18,,11,8,10,,0,,1,Radiant,Huskar,1
239,739303274,2,True,3244,1,0,30,2014-06-24 14:34:04,,2,11,16,,0,,1,Radiant,Witch Doctor,5
240,738624535,129,True,2221,1,0,30,2014-06-24 07:46:26,,3,9,5,,0,,0,Dire,Witch Doctor,5
1992,733490090,2,False,2656,1,0,81,2014-06-21 15:31:20,,5,10,7,,0,,0,Radiant,Chaos Knight,3
1993,732703161,2,False,2738,1,0,81,2014-06-21 08:54:28,,3,7,13,,0,,0,Radiant,Chaos Knight,3
1994,730838523,130,True,2394,1,0,81,2014-06-20 11:58:07,,9,9,14,,0,,0,Dire,Chaos Knight,3
1469,727041053,2,True,2753,1,0,42,2014-06-18 15:08:49,,6,0,21,,0,,1,Radiant,Wraith King,3
271,726282081,2,True,2750,1,0,35,2014-06-18 07:33:38,,6,6,13,,0,,1,Radiant,Sniper,3
319,720988932,129,False,3453,1,0,69,2014-06-15 09:49:37,,12,11,26,,0,,1,Dire,Doom,1
74,719146308,0,True,3032,1,0,94,2014-06-14 12:03:10,,12,4,8,,0,,1,Radiant,Medusa,3
2120,716811207,129,True,2213,1,0,29,2014-06-13 09:06:29,,2,2,3,,0,,0,Dire,Tidehunter,1
75,716730681,129,True,2647,1,0,94,2014-06-13 08:13:30,,2,1,9,,0,,0,Dire,Medusa,3
627,714734518,2,True,3859,1,0,67,2014-06-12 06:43:57,,10,7,15,,0,,1,Radiant,Spectre,3
628,714645877,128,True,2354,1,0,67,2014-06-12 05:28:03,,3,9,12,,0,,0,Dire,Spectre,3
1536,713392908,1,False,4048,1,0,31,2014-06-11 12:54:02,,6,8,24,,0,,0,Radiant,Lich,5
76,711843972,129,False,2184,1,0,94,2014-06-10 15:43:25,,3,1,3,,0,,1,Dire,Medusa,3
2043,711181980,1,False,2231,1,0,77,2014-06-10 09:51:00,,4,4,1,,0,,0,Radiant,Lycan,3
1221,710977296,132,True,2031,1,0,27,2014-06-10 07:38:24,,2,8,4,,0,,0,Dire,Shadow Shaman,5
2202,709557775,4,True,3264,1,0,23,2014-06-09 12:32:38,,1,8,21,,0,,1,Radiant,Kunkka,3
2121,707990996,3,True,1850,1,0,29,2014-06-08 15:40:15,,3,1,9,,0,,1,Radiant,Tidehunter,1
1557,707228704,130,True,2431,1,0,106,2014-06-08 08:54:14,,0,9,5,,0,,0,Dire,Ember Spirit,3
704,694288860,3,True,3252,1,0,101,2014-06-01 16:14:48,,1,10,18,,0,,1,Radiant,Skywrath Mage,5
705,694204700,4,False,1653,1,0,101,2014-06-01 15:36:06,,2,7,3,,0,,0,Radiant,Skywrath Mage,5
706,694119686,131,True,1970,1,0,101,2014-06-01 14:57:36,,3,7,9,,0,,0,Dire,Skywrath Mage,5
2044,693188451,131,False,2429,1,0,77,2014-06-01 07:10:13,,6,1,8,,0,,1,Dire,Lycan,3
77,693026767,132,False,2169,1,0,94,2014-06-01 05:34:14,,3,3,3,,0,,1,Dire,Medusa,3
707,688560319,131,True,3312,1,0,101,2014-05-30 08:46:30,,1,9,12,,0,,0,Dire,Skywrath Mage,5
1862,688457780,129,False,2285,1,0,52,2014-05-30 07:38:03,,3,4,3,,0,,1,Dire,Leshrac,3
1863,687126651,130,True,1704,1,0,52,2014-05-29 13:02:32,,1,4,1,,0,,0,Dire,Leshrac,3
78,687060821,3,False,1566,1,0,94,2014-05-29 12:28:47,,0,4,0,,0,,0,Radiant,Medusa,3
2122,684715996,2,False,2656,1,0,29,2014-05-28 07:31:23,,8,3,5,,0,,0,Radiant,Tidehunter,1
971,683993720,4,True,2451,1,0,84,2014-05-27 18:01:13,,3,1,7,,0,,1,Radiant,Ogre Magi,5
590,681995137,130,True,4688,4,0,86,2014-05-26 15:54:31,,0,14,25,,0,,0,Dire,Rubick,5
689,679205944,0,False,3056,1,0,70,2014-05-25 07:15:48,,5,6,2,,0,,0,Radiant,Ursa,3
1603,676137047,1,True,2504,1,0,16,2014-05-23 15:53:04,,4,3,7,,0,,1,Radiant,Sand King,1
690,675394922,131,True,3054,1,0,70,2014-05-23 09:21:26,,10,11,8,,0,,0,Dire,Ursa,3
220,675241462,0,True,2153,1,0,100,2014-05-23 07:23:12,,4,8,6,,0,,1,Radiant,Tusk,1
2236,674404603,129,False,2329,1,0,95,2014-05-22 16:41:33,,1,5,7,,0,,1,Dire,Troll Warlord,3
1687,674302301,4,False,2212,1,0,44,2014-05-22 15:42:14,,1,1,1,,0,,0,Radiant,Phantom Assassin,3
1604,671880337,4,True,3150,1,0,16,2014-05-21 08:46:42,,2,9,13,,0,,1,Radiant,Sand King,1
1800,671060313,129,False,2274,1,0,21,2014-05-20 16:55:20,,2,5,9,,0,,1,Dire,Windranger,3
445,670999968,129,False,1817,1,0,62,2014-05-20 16:29:12,,11,4,6,,0,,1,Dire,Bounty Hunter,3
1605,668437186,130,True,1666,1,0,16,2014-05-19 07:03:54,,0,6,3,,0,,0,Dire,Sand King,1
446,668401087,130,True,1668,1,0,62,2014-05-19 06:25:37,,3,7,4,,0,,0,Dire,Bounty Hunter,3
2131,664701952,0,False,2526,1,0,1,2014-05-17 10:04:10,,0,6,1,,0,,0,Radiant,Anti-Mage,3
927,663528805,2,True,3889,1,0,45,2014-05-16 17:11:18,,2,7,12,,0,,1,Radiant,Pugna,4
1457,662692640,129,True,1985,1,0,91,2014-05-16 09:51:24,,0,8,7,,0,,0,Dire,Io,3
1801,660761457,4,False,3151,2,0,21,2014-05-15 07:27:22,,1,9,7,,0,,0,Radiant,Windranger,3
1864,660111132,1,False,1830,2,0,52,2014-05-14 18:07:08,,0,6,4,,0,,0,Radiant,Leshrac,3
1865,659333803,129,True,1979,1,0,52,2014-05-14 10:49:13,,4,6,7,,0,,0,Dire,Leshrac,3
1802,657601861,130,True,2255,1,0,21,2014-05-13 09:36:26,,1,11,5,,0,,0,Dire,Windranger,3
480,656639049,4,True,3863,1,0,10,2014-05-12 16:09:10,,21,3,11,,0,,1,Radiant,Morphling,3
1606,656113656,130,True,2819,1,0,16,2014-05-12 11:28:33,,3,6,8,,0,,0,Dire,Sand King,1
2175,650393865,129,True,3225,1,0,17,2014-05-09 09:50:45,,5,6,13,,0,,0,Dire,Storm Spirit,3
1803,647617509,132,True,2846,1,0,21,2014-05-07 14:52:04,,1,5,6,,0,,0,Dire,Windranger,3
394,644590571,1,False,2672,1,0,75,2014-05-05 15:16:11,,0,4,4,,0,,0,Radiant,Silencer,3
928,639233827,1,False,2626,1,0,45,2014-05-02 15:12:12,,2,6,6,,0,,0,Radiant,Pugna,4
730,636817981,129,True,2666,1,0,38,2014-05-01 09:04:33,,0,4,8,,0,,0,Dire,Beastmaster,1
395,632377289,131,False,3236,1,0,75,2014-04-28 16:04:09,,3,4,10,,0,,1,Dire,Silencer,3
1607,624809120,130,False,2164,1,0,16,2014-04-24 07:40:13,,5,5,25,,0,,1,Dire,Sand King,1
1470,624760548,130,False,2713,1,0,42,2014-04-24 06:45:17,,13,3,9,,0,,1,Dire,Wraith King,3
1866,623366292,132,False,3255,1,0,52,2014-04-23 07:53:45,,3,8,11,,0,,1,Dire,Leshrac,3
1867,622636221,129,True,2856,1,0,52,2014-04-22 16:22:17,,2,8,14,,0,,0,Dire,Leshrac,3
1379,622554523,1,False,2755,1,0,79,2014-04-22 15:29:16,,5,7,9,,0,,0,Radiant,Shadow Demon,1
1868,621822044,2,True,2823,1,0,52,2014-04-22 05:59:14,,3,8,12,,0,,1,Radiant,Leshrac,3
1869,620365797,1,True,1696,1,0,52,2014-04-21 06:44:52,,6,5,8,,0,,1,Radiant,Leshrac,3
120,619645874,1,False,2801,1,0,3,2014-04-20 16:10:42,,4,7,7,,0,,0,Radiant,Bane,5
2045,616914213,1,False,2480,1,0,77,2014-04-19 05:46:36,,2,6,2,,0,,0,Radiant,Lycan,3
972,616853359,2,False,2444,1,0,84,2014-04-19 04:50:27,,2,6,10,,0,,0,Radiant,Ogre Magi,5
973,615261362,1,True,1987,1,0,84,2014-04-18 05:48:07,,2,3,9,,0,,1,Radiant,Ogre Magi,5
1870,614534364,3,True,1832,1,0,52,2014-04-17 15:57:28,,3,4,14,,0,,1,Radiant,Leshrac,3
1608,612577461,1,False,1931,1,0,16,2014-04-16 10:44:58,,2,4,6,,0,,0,Radiant,Sand King,1
1471,611091199,128,False,2302,1,0,42,2014-04-15 10:05:47,,5,1,5,,0,,1,Dire,Wraith King,3
1871,611045851,2,True,1455,1,0,52,2014-04-15 09:24:42,,0,3,1,,0,,1,Radiant,Leshrac,3
974,609914709,128,True,1668,1,0,84,2014-04-14 13:07:56,,1,3,5,,0,,0,Dire,Ogre Magi,5
1472,606874800,2,True,3111,1,0,42,2014-04-12 15:52:23,,4,3,27,,0,,1,Radiant,Wraith King,3
166,605115791,130,True,2968,5,0,64,2014-04-11 15:59:34,,3,9,16,,0,,0,Dire,Jakiro,3
1380,605035180,130,True,2337,1,0,79,2014-04-11 15:14:50,,0,7,3,,0,,0,Dire,Shadow Demon,1
1381,602130323,129,True,2534,1,0,79,2014-04-09 15:28:22,,3,5,7,,0,,0,Dire,Shadow Demon,1
629,600448091,130,True,2569,1,0,67,2014-04-08 12:38:13,,11,2,11,,0,,0,Dire,Spectre,3
1222,594380983,3,False,3828,1,0,27,2014-04-04 15:59:17,,4,13,27,,0,,0,Radiant,Shadow Shaman,5
1676,592967764,4,False,2184,1,7,20,2014-04-03 15:50:20,,1,7,7,,0,,0,Radiant,Vengeful Spirit,2
1609,590294847,129,False,2555,1,0,16,2014-04-01 16:17:44,,5,3,16,,0,,1,Dire,Sand King,1
1677,588621649,130,True,2655,1,0,20,2014-03-31 12:57:26,,3,8,10,,0,,0,Dire,Vengeful Spirit,2
320,586647491,130,True,2391,1,0,69,2014-03-30 07:44:06,,3,6,5,,0,,0,Dire,Doom,1
975,586583261,130,False,2270,1,0,84,2014-03-30 06:55:08,,4,4,9,,0,,1,Dire,Ogre Magi,5
1223,585743290,129,True,2323,2,0,27,2014-03-29 17:28:21,,3,9,9,,0,,0,Dire,Shadow Shaman,5
1678,584889554,130,True,2333,1,0,20,2014-03-29 09:28:10,,5,8,15,,0,,0,Dire,Vengeful Spirit,2
523,584573996,2,False,2269,1,0,96,2014-03-29 06:10:14,,3,9,13,,0,,0,Radiant,Centaur Warrunner,2
1224,581974241,2,True,2156,3,0,27,2014-03-27 15:54:07,,2,3,8,,0,,1,Radiant,Shadow Shaman,5
1610,580545688,4,False,2881,1,0,16,2014-03-26 17:10:01,,0,3,7,,0,,0,Radiant,Sand King,1
1033,580499060,4,False,1640,1,0,28,2014-03-26 16:36:50,,1,7,4,,0,,0,Radiant,Slardar,1
524,578796575,2,True,2166,1,0,96,2014-03-25 13:43:15,,3,1,18,,0,,1,Radiant,Centaur Warrunner,2
731,578734923,3,False,1926,1,0,38,2014-03-25 13:09:02,,0,7,6,,0,,0,Radiant,Beastmaster,1
1225,573506582,130,False,2841,1,0,27,2014-03-22 09:41:47,,4,10,21,,0,,1,Dire,Shadow Shaman,5
272,573444782,130,True,2288,1,0,35,2014-03-22 08:55:42,,5,6,6,,0,,0,Dire,Sniper,3
396,573351834,1,True,2371,12,0,75,2014-03-22 07:49:34,,6,4,18,,0,,1,Radiant,Silencer,3
1139,572456170,131,False,1852,1,0,89,2014-03-21 16:50:53,,3,4,9,,0,,1,Dire,Naga Siren,3
525,572327147,132,False,2475,3,0,96,2014-03-21 15:34:44,,3,2,8,,0,,1,Dire,Centaur Warrunner,2
121,570551998,130,True,2055,1,0,3,2014-03-20 13:02:30,,2,9,2,,0,,0,Dire,Bane,5
1140,570131481,4,False,3077,1,0,89,2014-03-20 07:10:22,,5,7,11,,0,,0,Radiant,Naga Siren,3
833,570095316,1,False,1884,1,0,26,2014-03-20 06:27:04,,3,8,3,,0,,0,Radiant,Lion,5
